review_run_id,role_id,role_name,prompt_variant,model_family,model_variant,item_order_index,item_key,construct,facet,construct_relevance,facet_relevance,clarity,single_construct_purity,response_scale_suitability,recall_period_suitability,mongolian_cultural_appropriateness,safety_ethical_acceptability,adjacent_construct_overlap,double_barreled_risk,leading_wording_risk,social_desirability_risk,shame_moral_judgment_risk,reverse_wording_risk,likely_cross_loading,potential_copyright_similarity,suggested_disposition,observable_rationale,optional_rewrite,synthetic_review_only
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,14,HS03,hunger_satiety_awareness,late_hunger,4,4,4,3,4,4,4,3,moderate,low,low,low,moderate,none,moderate,none,minor_rewrite,Severe weakness may reflect several physical circumstances rather than awareness alone.,Өлссөнөө бие их сульдахаас өмнө анзаарч чадаагүй.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,15,RR05,restrictive_rebound,tightening,4,4,4,4,4,4,4,2,moderate,low,low,moderate,high,none,moderate,none,retain,It observes tightening food rules after a deviation without a diagnostic label.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,16,UC03,uncontrolled_eating,momentum,4,4,4,3,4,4,4,3,high,low,low,moderate,moderate,none,high,none,minor_rewrite,Continuing after fullness overlaps with fullness awareness and can imply moral failure.,Цадсанаа анзаарсан ч идэхээ үргэлжлүүлсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,17,HA04,habit_automaticity,context_trigger,4,4,4,4,4,4,4,4,moderate,low,low,low,low,none,moderate,none,retain,A familiar context triggering eating captures context-linked automaticity.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,18,UC02,uncontrolled_eating,intended_amount,4,4,3,3,4,4,4,3,high,low,low,moderate,moderate,none,high,none,minor_rewrite,Eating more than first intended may arise from changing hunger or plans as well as control difficulty.,Идэж эхэлсний дараа анх бодсоноосоо илүү хэмжээгээр идсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,19,HA06,habit_automaticity,deliberate_choice,4,4,4,3,4,4,4,4,moderate,low,low,moderate,low,moderate,high,none,minor_rewrite,Deliberate choice is a useful contrast but can reflect restrictions rather than low automaticity.,Давтагддаг нөхцөлд идэхээсээ өмнө сонголтоо зориуд бодож хийсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,20,RR01,restrictive_rebound,rigid_rules,4,4,4,4,4,4,4,2,moderate,low,low,moderate,high,none,moderate,none,retain,It clearly describes an all-or-nothing response to a small rule deviation.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,21,EC02,external_cue_reactivity,smell_cue,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,moderate,none,retain,The smell cue and its influence on deciding to eat are observable.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,22,EE03,emotional_eating,boredom,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,none,high,none,minor_rewrite,This contrasts eating with another activity and may frame boredom eating as a poor choice.,Уйдсан үедээ юм идэж эхэлсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,23,UC01,uncontrolled_eating,stopping,4,4,4,4,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,none,retain,Difficulty stopping after eating begins aligns directly with the stated behavioral experience.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,24,EE05,emotional_eating,frustration,4,4,3,3,4,4,4,3,high,moderate,low,moderate,moderate,none,high,none,minor_rewrite,The two emotions are combined and хоол руу хандсан may mean desire or eating.,Уурласан эсвэл бухимдсан үедээ юм идсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,25,RR03,restrictive_rebound,dichotomous_evaluation,4,4,4,4,4,4,4,2,moderate,low,low,moderate,high,none,moderate,none,retain,It directly captures judging a day as failed after not following a plan exactly.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,26,SE06,eating_self_efficacy,fatigue,4,4,3,3,4,4,4,4,moderate,low,low,low,low,none,moderate,none,minor_rewrite,The smallest possible option is individually variable and may overlap with fatigue-related capacity.,Ядарсан үедээ өөрт боломжтой хамгийн жижиг алхмыг хийж чадна гэдэгтээ хэр итгэлтэй байсан бэ?,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,27,UC05,uncontrolled_eating,unplanned_continuation,4,4,4,3,4,4,4,3,high,low,low,moderate,moderate,none,high,none,minor_rewrite,Continuing beyond a small intended amount overlaps with changing appetite and intended amount.,Багахан иднэ гэж эхэлсэн ч анх бодсоноосоо удаан идсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,28,HA02,habit_automaticity,sequence,4,4,3,3,4,4,4,4,moderate,low,low,low,low,none,moderate,none,minor_rewrite,The preceding action is not specified so the recurring sequence is hard to retrieve.,Тодорхой нэг үйлдлийн дараа юм идэх нь автоматаар үргэлжилдэг зуршил болсон.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,29,HS02,hunger_satiety_awareness,hunger_discrimination,4,4,4,3,4,4,4,4,high,low,low,low,low,moderate,high,none,minor_rewrite,Distinguishing hunger from desire overlaps with cue and emotional eating processes.,Идэх хүсэл төрөхөд биеийн өлсгөлөн эсэхийг ялгаж чадсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,30,EC04,external_cue_reactivity,digital_cue,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,moderate,none,minor_rewrite,The item covers both apps and advertising which may expose different cues.,Хоолны апп эсвэл сурталчилгаа харсны дараа хоолны тухай бодол үргэлжилсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,31,EC01,external_cue_reactivity,visual_cue,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,high,none,retain,Seeing food while not hungry can reflect a visual cue but also an ordinary desire to eat.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,32,BI06,body_image_avoidance,participation_despite_discomfort,4,4,4,3,4,4,4,3,moderate,low,low,moderate,high,moderate,moderate,none,minor_rewrite,Participation despite discomfort is a resilience behavior and not avoidance itself.,Биеийнхээ талаар тавгүй байсан ч хүссэн үйл ажиллагаандаа оролцсон.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,33,HS04,hunger_satiety_awareness,comfortable_fullness,4,4,4,3,4,4,4,4,moderate,low,low,low,low,moderate,moderate,none,minor_rewrite,Comfortable fullness may be interpreted differently across meal contexts.,Идэж байхдаа тав тухтай цадсан мөчөө анзаарсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,34,IM02,implementation_maintenance_friction,setup_burden,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,moderate,none,minor_rewrite,Preparation burden is clear but the plan may be interpreted as food planning or another action.,Хийхэд олон бэлтгэл шаардсанаас төлөвлөсөн үйлдлээ хойшлуулсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,35,RR02,restrictive_rebound,prohibition,4,4,4,3,4,4,4,2,moderate,low,low,moderate,high,none,moderate,none,minor_rewrite,A complete food ban can reflect medical or practical constraints as well as rigid rules.,Зарим хоолыг өөртөө бүрэн хориглох хоолны дүрэм тогтоосон.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,36,EE04,emotional_eating,loneliness,4,4,4,4,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,none,retain,It names a specific emotional context and a change in desire to eat.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,37,HA01,habit_automaticity,automatic_start,4,4,4,4,4,4,4,4,moderate,low,low,low,low,none,moderate,none,retain,A recurring time or place followed by reaching for food captures automatic initiation.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,38,BI01,body_image_avoidance,photographs,4,4,4,4,4,4,4,2,low,low,low,moderate,high,none,moderate,none,retain,It directly links appearance concern with avoiding photographs.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,39,RR06,restrictive_rebound,flexible_return,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,moderate,moderate,none,minor_rewrite,Returning to a normal rhythm is clear but the phrase may imply a preferred norm.,Төлөвлөснөөс өөр идсэн ч дараагийн хоолноос ердийн хэмнэлдээ орсон.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,40,HS05,hunger_satiety_awareness,satiety_clarity,4,4,4,4,4,4,4,4,moderate,low,low,low,low,none,moderate,none,retain,It directly asks about uncertainty in identifying fullness.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,41,EC03,external_cue_reactivity,availability,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,high,none,retain,Ready availability and unplanned eating are observable though opportunity also contributes.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,42,SE04,eating_self_efficacy,cues,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,high,none,retain,It asks confidence in making a considered choice when food is available.,,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,43,EE02,emotional_eating,sadness,4,4,4,3,4,4,4,3,high,low,low,moderate,moderate,none,high,none,minor_rewrite,Feeling temporarily soothed can capture affect regulation as well as eating behavior.,Сэтгэл гунигтай үед хоол идэхэд түр тайвширсан мэт санагдсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,44,AC02,response_quality,semantic_consistency,3,4,3,2,3,4,4,4,moderate,low,low,low,low,none,moderate,none,major_rewrite,The feeling of needing identical answers is not a direct check of response quality.,Сүүлийн 14 хоногт асуултууд өөр байсан ч ижил хариулт сонгох ёстой мэт санагдсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,45,EC06,external_cue_reactivity,disengagement,4,4,4,3,4,4,4,4,moderate,low,low,low,low,moderate,high,none,minor_rewrite,Redirecting attention can reflect coping skill or the absence of a strong cue response.,Хоол харсан эсвэл үнэртсэн үед анхаарлаа өөр зүйлд буцааж чадсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,46,BI05,body_image_avoidance,movement_participation,4,4,4,3,4,4,4,2,moderate,low,low,moderate,high,none,high,none,minor_rewrite,Fear of others noticing the body combines appearance concern with anticipated social evaluation.,Бусад хүн биеийг минь анзаарах вий гэж санаа зовсноос хөдөлгөөн хийхээс зайлсхийсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,47,UC04,uncontrolled_eating,subjective_control,4,4,4,2,4,4,4,2,high,low,low,high,high,none,high,none,major_rewrite,Unable to control oneself can sound diagnostic and morally charged beyond a behavior episode.,Идэж байхдаа зогсоох эсвэл үргэлжлүүлэхээ шийдэхэд хэцүү байсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,48,EE01,emotional_eating,stress,4,4,4,3,4,4,4,3,high,low,low,moderate,moderate,none,high,none,minor_rewrite,Stress and lack of hunger are both present so it blends affect and internal-cue content.,Стресстсэн үедээ өлсөөгүй байсан ч юм идсэн.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,49,IM03,implementation_maintenance_friction,minimum_version,4,4,4,3,4,4,4,4,moderate,low,low,low,low,moderate,moderate,none,minor_rewrite,A smallest version is useful but the target action remains unspecified.,Завгүй өдөр хийхээр төлөвлөсөн үйлдлийнхээ хамгийн жижиг хувилбарыг бэлдсэн байсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,50,EE06,emotional_eating,affect_tolerance,4,4,4,3,4,4,4,3,high,low,low,high,moderate,moderate,high,none,minor_rewrite,Not eating during discomfort may suggest avoidance of food rather than affect tolerance.,Таагүй мэдрэмж төрөхөд хоол идэлгүйгээр өнгөрөөж чадсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,51,SE03,eating_self_efficacy,social,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,none,moderate,none,minor_rewrite,A calm personal choice in a shared meal can overlap with social anxiety or assertiveness.,Бусадтай хамт хооллох үед өөрийн сонголтоо хийж чадна гэдэгтээ хэр итгэлтэй байсан бэ?,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,52,IM04,implementation_maintenance_friction,disruption,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,moderate,none,minor_rewrite,A changed schedule and a plan ending are clear but the planned action is unspecified.,Өдрийн хуваарь өөрчлөгдөхөд төлөвлөсөн үйлдлээ үргэлжлүүлэхэд тасалдал гарсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,53,EC05,external_cue_reactivity,preoccupation,4,4,4,3,4,4,4,3,moderate,low,low,moderate,moderate,none,high,none,minor_rewrite,Distracting food thoughts may indicate cue reactivity or broader concentration demands.,Хоолны тухай бодол хийж байсан зүйлээс минь анхаарал сарниулсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,54,HS01,hunger_satiety_awareness,early_hunger,4,4,4,3,4,4,4,4,moderate,low,low,low,low,moderate,moderate,none,minor_rewrite,The timing is relevant though what counts as too strong hunger may vary.,Өлсөлт хэт хүчтэй болохоос өмнө биеийн дохиогоо анзаарсан.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,55,IM01,implementation_maintenance_friction,action_clarity,4,4,4,3,4,4,4,4,moderate,low,low,low,low,none,moderate,none,minor_rewrite,Unclear what and when maps to action clarity but the plan domain is broad.,Юуг яг хэзээ хийх нь тодорхойгүйгээс төлөвлөсөн үйлдлээ эхлүүлээгүй.,true
ER-R2-C,R2,health_psychology,boundary-stress-v2,GPT-5.6,gpt-5.6-terra,56,HS06,hunger_satiety_awareness,signal_use,4,4,4,3,4,4,4,4,moderate,moderate,low,low,low,none,moderate,none,minor_rewrite,The item joins clarity of body signals with deciding when to start or stop.,Биеийн дохио тодорхой байсан ч хооллож эхлэх эсвэл зогсох шийдвэртээ ашиглаж чадаагүй.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,1,EC01,external_cue_reactivity,visual_cue,4,4,4,4,4,4,4,4,low,none,none,low,none,none,low,none,retain,Харааны өдөөгчийн дараах идэх хүсэл тодорхой бөгөөд өлсгөлөнгөөс тусгаарласан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,2,HA02,habit_automaticity,sequence,4,4,2,3,4,3,3,4,moderate,low,none,low,none,none,moderate,none,minor_rewrite,Ямар өмнөх үйлдэл болон ямар идэх үйлдэл болох нь тодорхойгүй.,Давтагддаг нэг үйлдлийнхээ дараа бодолгүйгээр юм идсэн.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,3,RR05,restrictive_rebound,tightening,4,4,4,4,4,4,4,3,moderate,none,low,moderate,moderate,none,moderate,none,retain,Төлөвлөгөөнөөс хазайх antecedent ба дараагийн дүрэм чангалах үйлдлийг шууд холбосон.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,4,UC03,uncontrolled_eating,momentum,4,4,4,3,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,Цадалтыг анзаарсны дараах үргэлжлүүлэн идэх үйлдэл тодорхой боловч цадалтын дохионы хэрэглээтэй давхцана.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,5,RR04,restrictive_rebound,rebound,4,4,3,3,4,4,4,3,moderate,moderate,low,moderate,moderate,none,moderate,none,minor_rewrite,Нэг хазайлт ба үлдсэн өдрийн хяналтаа орхихыг холбосон ч хяналтгүй гэдэг нь тодорхой бус.,Нэг удаа төлөвлөснөөс өөр идсэний дараа тэр өдөртөө хоолны төлөвлөгөөгөө дагахаа больсон.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,6,HS05,hunger_satiety_awareness,satiety_clarity,4,4,4,4,4,4,4,4,low,none,none,low,none,none,low,none,retain,Цадалтын дохиог ялган таних эргэлзээг нэг утгаар асуусан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,7,HS06,hunger_satiety_awareness,signal_use,4,3,3,2,4,4,4,4,moderate,high,none,low,none,none,moderate,none,major_rewrite,Идэхийг эхлэх ба зогсоох гэсэн хоёр өөр шийдвэрийг нэг хариултад нэгтгэсэн.,Биеийн дохио тодорхой байсан ч идэхээ хэзээ зогсоохоо шийдэхэд ашиглаж чадаагүй.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,8,SE04,eating_self_efficacy,cues,4,4,4,4,4,4,4,4,moderate,none,none,moderate,none,none,moderate,none,retain,Хоол ойр байх нөхцөл дэх сонголтын итгэлийг confidence хуваарьтай нийцүүлсэн.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,9,IM02,implementation_maintenance_friction,setup_burden,4,4,3,4,4,4,4,4,low,none,low,low,none,none,low,none,minor_rewrite,Бэлтгэлийн ачаалал ба хойшлолт тодорхой ч ямар төлөвлөгөө болох нь заагаагүй.,Хоолны төлөвлөгөөг хэрэгжүүлэхэд олон бэлтгэл шаардсанаас эхлүүлэхээ хойшлуулсан.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,10,HS02,hunger_satiety_awareness,hunger_discrimination,4,4,4,4,4,4,4,4,low,none,none,moderate,none,low,low,none,retain,Идэх хүсэл үүсэх үед биеийн өлсгөлөнг ялгах үйлдлийг шууд хэмжинэ.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,11,EC06,external_cue_reactivity,disengagement,3,4,4,2,4,4,4,4,high,none,none,moderate,none,moderate,high,none,major_rewrite,Өдөөгчид хариу үзүүлэхээс илүү анхаарлаа удирдах чадварыг асууж байна.,Хоол харсан эсвэл үнэртсэн үед анхаарал минь түүн дээр тогтсоор байсан.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,12,BI05,body_image_avoidance,movement_participation,4,4,4,4,4,4,4,3,low,none,low,moderate,moderate,none,low,none,retain,Бусдын анзааралтаас болгоомжилсон antecedent ба хөдөлгөөнөөс зайлсхийх үйлдэл тодорхой.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,13,BI04,body_image_avoidance,social_participation,4,4,4,4,4,4,4,3,low,none,low,moderate,moderate,none,low,none,retain,Биеийн төрхийн санаа зовнил ба нийгмийн оролцооноос татгалзахыг шууд холбосон.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,14,HA06,habit_automaticity,deliberate_choice,3,4,4,2,4,4,4,4,high,none,none,moderate,none,moderate,high,none,major_rewrite,Зориуд сонголт хийх нь автомат дадлын эсрэг туйл боловч өөрийгөө зохицуулах чадварт хүчтэй давхцана.,Танил нөхцөлд идэхийн өмнө түр зогсож сонголтоо зориуд хийсэн.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,15,UC05,uncontrolled_eating,unplanned_continuation,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Анхны бага хэмжээгээр идэх санаа ба дараах үргэлжлэл нэг зан үйлийн дарааллыг илэрхийлнэ.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,16,SE05,eating_self_efficacy,recovery,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Хазайлтын дараагийн боломж дахь эргэн үргэлжлэх итгэлийг тодорхой асуусан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,17,EC05,external_cue_reactivity,preoccupation,4,4,4,4,4,4,4,4,moderate,none,none,low,low,none,moderate,none,retain,Хоолны бодлын үр дагавар болох анхаарал сарнилтыг ажиглагдахуйц байдлаар асуусан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,18,EE03,emotional_eating,boredom,4,4,3,3,4,4,4,4,moderate,moderate,low,moderate,none,none,moderate,none,minor_rewrite,Уйдлыг antecedent болгосон ч хийх зүйл хайхтай хиймэл харьцуулалт оруулсан.,Уйдсан үедээ юм идэж эхэлсэн.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,19,SE06,eating_self_efficacy,fatigue,2,2,2,2,4,4,3,4,high,none,none,moderate,none,none,high,none,major_rewrite,Хамгийн жижиг хувилбар юунд хамаарах нь тодорхойгүй бөгөөд хэрэгжилтийн төлөвлөлттэй давхцана.,Ядарсан үедээ ч өөрт тохирох боломжит хоолны сонголт хийж чадна гэдэгтээ хэр итгэлтэй байсан бэ?,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,20,HS01,hunger_satiety_awareness,early_hunger,4,4,4,4,4,4,4,4,low,none,none,moderate,none,low,low,none,retain,Өлсөлт хүчтэй болохоос өмнөх биеийн дохио анзаарах хугацааг тодорхой барьсан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,21,SE02,eating_self_efficacy,time_pressure,4,4,4,4,4,4,4,4,moderate,none,none,moderate,none,none,moderate,none,retain,Цагийн дарамттай нөхцөлд боломжит хоол сонгох итгэлийг шууд асуусан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,22,EE01,emotional_eating,stress,4,4,4,4,4,4,4,3,moderate,none,none,moderate,moderate,none,moderate,none,retain,Стресс ба өлсгөлөнгүй үед идсэн зан үйлийн холбоо тодорхой.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,23,AC02,response_quality,semantic_consistency,3,3,3,3,2,3,4,4,low,none,moderate,low,none,none,low,none,hold,Нэг ижил хариулт шаардлагатай мэт санагдах нь давтамжийн нэгж тодорхой бус тул 0–4 frequency хуваарьтай сул нийцнэ.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,24,UC01,uncontrolled_eating,stopping,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Идэж эхэлсний дараах зогсоох хүндрэлийг нэг зан үйлээр шууд асуусан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,25,UC06,uncontrolled_eating,pause_capacity,3,4,4,2,4,4,4,3,high,none,none,moderate,moderate,moderate,high,none,major_rewrite,Түр зогсох стратегийн чадамж нь хяналт алдалтаас гадна ухамсарт сонголттой давхцана.,Идэж байхдаа зогсох эсэхээ бодохын тулд түр завсарласан.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,26,HA05,habit_automaticity,low_deliberation,4,4,4,4,4,4,4,4,moderate,none,none,moderate,none,none,moderate,none,retain,Зууш сонгохын өмнөх бодолгүй үйлдлийг тодорхой барьсан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,27,IM05,implementation_maintenance_friction,resumption,4,4,4,4,4,4,4,4,moderate,none,none,moderate,none,low,moderate,none,retain,Алгасалтын дараагийн боломж дахь сэргээх зан үйлийг тодорхой хэмжинэ.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,28,SE01,eating_self_efficacy,stress,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Стресстэй өдрийн нөхцөл ба сонгосон төлөвлөгөөг хэрэгжүүлэх итгэлийг нийцүүлсэн.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,29,SE03,eating_self_efficacy,social,4,4,4,4,4,4,4,4,moderate,none,none,moderate,low,none,moderate,none,retain,Хамт хооллох нөхцөл дэх тайван сонголтын итгэл тодорхой.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,30,BI02,body_image_avoidance,mirror,4,4,4,4,4,4,4,3,low,none,low,moderate,moderate,none,low,none,retain,Биеэ харахад үүссэн тавгүй байдал ба толиноос зайлсхийх үйлдэл тодорхой.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,31,BI06,body_image_avoidance,participation_despite_discomfort,4,4,4,3,4,4,4,3,moderate,moderate,none,moderate,moderate,moderate,moderate,none,retain,Тавгүй байдал байсан эсэх ба оролцсон эсэхийг хамтад нь шаарддаг урвуу утгатай зүйл.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,32,RR02,restrictive_rebound,prohibition,4,4,4,4,4,4,4,3,moderate,none,low,moderate,moderate,none,moderate,none,retain,Хоолыг бүрэн хориглох зан үйлийн дүрмийг шууд асуусан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,33,BI01,body_image_avoidance,photographs,4,4,4,4,4,4,4,3,low,none,low,moderate,moderate,none,low,none,retain,Биеийн төрхийн санаа зовнил ба зураг авахуулахаас зайлсхийх үйлдэл тодорхой.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,34,UC02,uncontrolled_eating,intended_amount,4,4,4,4,4,4,4,3,low,none,none,moderate,moderate,none,low,none,retain,Анхны бодсон хэмжээнээс давсан идэлтийг нэг утгаар асуусан.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,35,HA03,habit_automaticity,awareness_lag,4,4,4,4,4,4,4,4,moderate,none,none,low,none,none,moderate,none,retain,Идэх үйлдэл эхэлсний дараа л анзаарсан хугацааны хоцролт автомат эхлэлийг илэрхийлнэ.,,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,36,EC02,external_cue_reactivity,smell_cue,4,4,3,3,4,4,4,4,low,moderate,low,low,none,none,low,none,minor_rewrite,Үнэр анхаарал татах ба идэхээр шийдэх гэсэн хоёр үр дагаврыг нэгтгэсэн.,Хоолны үнэрээс болж идэхээр шийдсэн.,true
ER-R3-A,R3,behavioral_science,strict-content-v2,GPT-5.6,gpt-5.6-sol,37,BI03,body_image_avoidance,clothing,4,4,4,4,4,4,4,3,low,none,low,moderate,moderate,none,low,none,retain,Биеийн төрхийн санаа зовнил ба хүссэн хувцсаа сонгоогүй үйлдэл тодорхой.,,true
